orig_depth,orig_direction,orig_max,orig_mean,orig_median,orig_min,orig_origin,orig_size,orig_spacing,orig_std,path
128,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2129,-947.0521412491798,-801.0,-3024,"(-161.60000610351562, -148.10000610351562, -337.4800109863281)","(512, 512, 128)","(0.619141, 0.619141, 2.5)",1158.2994888402825,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0934/01-01-2000-CT LUNG SCREEN-69179/75647
229,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2563,-897.9219476624868,-381.0,-3024,"(-161.8000030517578, -167.5, -301.0)","(512, 512, 229)","(0.654297, 0.654297, 1.25)",1177.0832017640196,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0956/01-01-2000-CT CHEST WO CONTRAST-78242/2-18896
263,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2268,-1030.8897171020508,-903.0,-3024,"(-156.1999969482422, -137.0, -341.7699890136719)","(512, 512, 263)","(0.585938, 0.585938, 1.25)",1123.9128362262359,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0333/01-01-2000-CT CHEST O CONTR-14163/2-87131
166,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1578,-436.8298198745911,-148.0,-1024,"(-144.716796875, -296.716796875, -326.5)","(512, 512, 166)","(0.56640625, 0.56640625, 1.79998779296875)",475.15288742676483,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0896/01-01-2000-74946/3000057-28864
192,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1713,-593.0738944411278,-902.0,-1024,"(-168.66796875, -307.66796875, -405.79998779296875)","(512, 512, 192)","(0.6640625, 0.6640625, 1.79998779296875)",468.5591818716886,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0659/01-01-2000-29838/3000020-74972
538,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1984,-492.53235931821916,-833.0,-1024,"(-156.697265625, -320.697265625, -436.5)","(512, 512, 538)","(0.60546875, 0.60546875, 0.70001220703125)",503.973865950841,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0997/01-01-2000-96481/1491-NLST TLC VOL B30F-16103
107,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-554.1107665088689,-862.0,-1024,"(-145.70703125, -291.70703125, 8.0)","(512, 512, 107)","(0.5859375, 0.5859375, 3.0)",489.83339034374194,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0442/01-01-2000-74113/5472-ThorRoutine  3.0  B31f-25941
116,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1571,-607.251460437117,-901.0,-1024,"(-154.2060546875, -263.2060546875, -347.5)","(512, 512, 116)","(0.587890625, 0.587890625, 3.0)",486.0959210877605,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0442/01-01-2000-70223/5405-ThoraxRoutine  3.0  B31s-88309
240,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2049,-973.4277380307516,-856.0,-3024,"(-192.39999389648438, -180.0, -353.75)","(512, 512, 240)","(0.703125, 0.703125, 1.25)",1150.2710875531131,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0754/01-01-2000-CT CHEST WO CONTRAST-56847/2-82269
280,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3000,-579.0447453907558,-897.0,-1000,"(-196.4649658203125, -81.15499114990234, -708.5999755859375)","(512, 512, 280)","(0.8046875, 0.8046875, 1.0)",477.00346218873045,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0556/01-01-2000-43956/30079-96518
458,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2110,-968.5231824233542,-866.0,-3024,"(-155.6999969482422, -150.0, -289.8900146484375)","(512, 512, 458)","(0.585938, 0.585938, 0.625)",1148.0103148317774,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0810/01-01-2000-82116/30307-01935
147,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-820.566841099538,-933.0,-2048,"(-210.0, -208.39999389648438, -380.25)","(512, 512, 147)","(0.820312, 0.820312, 2.5)",783.6575946677734,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0089/01-01-2000-75504/3000707-55268
198,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1665,-577.7170614184755,-895.0,-1024,"(-171.66796875, -318.66796875, -395.1000061035156)","(512, 512, 198)","(0.6640625, 0.6640625, 1.800018310546875)",478.04028177854366,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0809/01-01-2000-74122/3000295-52637
265,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-369.32112007860866,-124.0,-1024,"(-154.697265625, -304.697265625, -288.0)","(512, 512, 265)","(0.60546875, 0.60546875, 1.0)",476.3891422389316,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0761/01-01-2000-58979/3000674-68929
278,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3000,-562.3822860580555,-931.0,-1000,"(-201.0, -82.0, -640.9000244140625)","(512, 512, 278)","(0.8125, 0.8125, 1.0)",502.86277730759764,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0325/01-01-2000-1-23372/30024-81290
4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16382,8115.046436099542,8635.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 4)","(1.0, 1.0, 1.0)",4329.019509223714,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0133/01-01-2000-58320/3000993-96632
238,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-760.3076158571644,-864.0,-2048,"(-190.0, -190.0, -303.5)","(512, 512, 238)","(0.742188, 0.742188, 1.25)",810.9167446881974,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0133/01-01-2000-75083/3000689-47209
506,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-927.9812472573382,-719.0,-3024,"(-167.0, -172.6999969482422, -304.69000244140625)","(512, 512, 506)","(0.703125, 0.703125, 0.625)",1162.4986188623527,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0434/01-01-2000-CHEST-46567/32113-Recon 2 ACRIN LARGE-45498
112,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",19927,-711.5019208363125,-701.0,-2048,"(-175.7812042236328, -174.2187042236328, 1255.0)","(512, 512, 112)","(0.659, 0.659, 3.0)",808.5605395349721,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0396/01-01-2000-61946/3160-18338
129,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-813.2363270012908,-909.0,-2048,"(-154.0, -169.6999969482422, -325.75)","(512, 512, 129)","(0.625, 0.625, 2.5)",796.1999817593814,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0222/01-01-2000-CAP-79315/4-Recon 3 C-A-P-45171
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16368,5390.032254375949,5743.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",4285.711404381834,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0222/01-01-2000-CHEST 2 VIEW-32119/76526-CHEST 2 VIEW-02598
497,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1971,-933.5841734289403,-783.0,-3024,"(-180.5, -172.6999969482422, -322.0)","(512, 512, 497)","(0.703125, 0.703125, 0.625)",1164.5486423117302,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0440/01-01-2000-CT THORAX WO IV CONTRA-11794/32130-Recon 2 ACRIN LARGE-35012
513,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2462,-1008.7006467257792,-887.0,-3024,"(-173.6999969482422, -154.10000610351562, -338.5)","(512, 512, 513)","(0.703125, 0.703125, 0.625)",1125.677986674292,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0443/01-01-2000-CT THORAX WO IV CONTRA-55156/32120-Recon 2 ACRIN LARGE-35824
338,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2196,-493.70647131338626,-715.0,-1024,"(-142.70703125, -299.70703125, -344.6000061035156)","(512, 512, 338)","(0.5859375, 0.5859375, 1.0)",492.22157436272556,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0452/01-01-2000-11716/3000633-57505
238,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",13645,-718.0061619221664,-738.0,-2157,"(-164.3000030517578, -157.60000610351562, -299.75)","(512, 512, 238)","(0.664062, 0.664062, 1.25)",815.9613596212681,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0399/01-01-2000-CT ANGIO CHEST NON-CO-97992/2-BOTTOM TO TOP-35401
241,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3051,-957.6255832687948,-817.0,-3024,"(-180.0, -165.0, -307.6099853515625)","(512, 512, 241)","(0.703125, 0.703125, 1.25)",1165.3843813424696,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0866/01-01-2000-CT CHEST O CONTR-96082/80826
126,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1938,-905.6447932228209,-581.0,-3024,"(-185.8000030517578, -195.0, -404.2099914550781)","(512, 512, 126)","(0.703125, 0.703125, 2.5)",1176.60652382725,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0903/01-01-2000-CT LUNG SCREEN-37260/59551
468,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-894.1853407916859,-173.0,-3024,"(-165.6999969482422, -140.1999969482422, -284.239990234375)","(512, 512, 468)","(0.625, 0.625, 0.625)",1170.4023411090552,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0897/01-01-2000-CHEST-60348/31373-Recon 2 ACRIN LARGE-93219
171,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2330,-385.8575449714884,-114.0,-1024,"(-124.7265625, -279.7265625, -343.0)","(512, 512, 171)","(0.546875, 0.546875, 1.79998779296875)",475.4978478011545,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0852/01-01-2000-15665/3000024-79986
320,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3070,-372.73538613319397,-150.0,-1024,"(-208.1162109375, -421.1162109375, -392.5)","(512, 512, 320)","(0.767578125, 0.767578125, 1.0)",462.9383460322432,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0468/01-01-2000-36933/5753-ThorRoutine  2.0  B70f-97516
468,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-297.4926521513197,-91.0,-1024,"(-151.73046875, -291.73046875, -378.5)","(512, 512, 468)","(0.5390625, 0.5390625, 0.70001220703125)",440.50195759485484,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0513/01-01-2000-18609/1595-NLST TLC VOL B30F-68094
223,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-917.258175717341,-661.0,-3024,"(-165.8000030517578, -170.0, -293.20001220703125)","(512, 512, 223)","(0.664062, 0.664062, 1.25)",1185.635263270127,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0959/01-01-2000-CT LUNG SCREEN-74030/44696
267,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2842,-1004.825189111831,-904.0,-3024,"(-139.5, -167.60000610351562, -345.3450012207031)","(512, 512, 267)","(0.595703, 0.595703, 1.25)",1138.034119135087,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0596/01-01-2000-CT CHEST O CONTR-80891/15359
123,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-707.5866840021397,-511.0,-2048,"(-197.0, -180.0, -338.25)","(512, 512, 123)","(0.703125, 0.703125, 2.5)",799.9309319660493,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0042/01-01-2000-33377/3000579-20341
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16351,7375.589824431257,8450.0,2,"(0.0, 0.0, 0.0)","(1736, 2022, 2)","(1.0, 1.0, 1.0)",3862.7246076584083,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0042/01-01-2000-73529/3000906-08135
245,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3000,-431.5825338091169,-130.0,-1000,"(-201.0, -83.0, -588.2999877929688)","(512, 512, 245)","(0.78125, 0.78125, 1.0)",478.7699865897416,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0398/01-01-2000-61664/30075-54952
187,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1694,-405.5675734045671,-149.0,-1024,"(-170.66796875, -320.66796875, -321.79998779296875)","(512, 512, 187)","(0.6640625, 0.6640625, 1.79998779296875)",466.4675977082112,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0777/01-01-2000-23366/3000069-24301
4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16381,8651.085773228358,9429.0,0,"(0.0, 0.0, 0.0)","(1736, 2022, 4)","(1.0, 1.0, 1.0)",4107.770417492884,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0058/01-01-2000-10975/3001597-31510
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-804.1158765921915,-913.0,-2048,"(-185.1999969482422, -200.6999969482422, -367.0)","(512, 512, 133)","(0.703125, 0.703125, 2.5)",788.416253467732,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0058/01-01-2000-75706/3000626-00770
116,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-945.8525094985962,-805.0,-3024,"(-156.0, -150.3000030517578, -326.510009765625)","(512, 512, 116)","(0.605469, 0.605469, 2.5)",1154.2922891935696,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0680/01-01-2000-CT LUNG SCREEN-63697/61436
291,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-1032.134221735689,-919.0,-3024,"(-195.0, -210.0, -378.1400146484375)","(512, 512, 291)","(0.820312, 0.820312, 1.25)",1125.9465849451506,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0473/01-01-2000-CT CHEST O CONTR-56991/51777
125,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3061,-449.64143099975587,-129.0,-1024,"(-185.634765625, -380.634765625, -435.0)","(512, 512, 125)","(0.73046875, 0.73046875, 3.0)",475.4363948796201,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0110/01-01-2000-26515/3309-ThoraxRoutine  3.0  B31f-73912
1,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3151,2390.207180770404,2471.0,0,"(0.0, 0.0, 0.0)","(2992, 2927, 1)","(0.143, 0.143, 1.0)",430.2573477511897,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0110/01-01-2000-44045/3308-W Chest PA-08863
102,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",4587,-636.311321146348,-118.0,-2048,"(-191.4062042236328, -233.39840698242188, 1326.5)","(512, 512, 102)","(0.808, 0.808, 3.0)",818.6786462403317,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0526/01-01-2000-43889/5443-51736
132,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-975.2539793939302,-837.0,-3024,"(-170.0, -170.0, -337.5)","(512, 512, 132)","(0.664062, 0.664062, 2.5)",1143.2359136110113,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0512/01-01-2000-CT LUNG SCREEN-99446/58572
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-753.0221920730476,-819.0,-2048,"(-210.39999389648438, -194.3000030517578, -317.75)","(512, 512, 133)","(0.78125, 0.78125, 2.5)",790.3560502807778,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0265/01-01-2000-CT THORAX WCONTRAST-23391/2-CHEST-42958
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16364,6839.045116233792,7611.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",3801.860002419118,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0265/01-01-2000-CHEST 2 VIEW-21859/8470-CHEST 2 VIEW-02203
474,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2232,-831.6731621384117,-146.0,-3024,"(-148.39999389648438, -131.8000030517578, -298.4649963378906)","(512, 512, 474)","(0.644531, 0.644531, 0.625)",1191.9472759178705,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0663/01-01-2000-82524/30817-65421
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16373,6349.29059658788,6647.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",4027.8376093893444,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0174/01-01-2000-CHEST PA  LATERAL-46937/23296-CHEST PA  LATERAL-14145
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-739.0107581346555,-774.0,-2048,"(-195.6999969482422, -190.0, -336.25)","(512, 512, 133)","(0.742188, 0.742188, 2.5)",791.680160092531,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0174/01-01-2000-CT THORAX WCONTRAST-21864/2-CHEST-61082
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16367,6137.049755483939,6725.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",4307.175263433902,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0169/01-01-2000-CHEST PA  LATERAL-40781/9186-CHEST PA  LATERAL-46769
238,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-750.250815559836,-871.0,-2048,"(-167.1999969482422, -160.0, -273.75)","(512, 512, 238)","(0.625, 0.625, 1.25)",823.2769379856654,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0169/01-01-2000-CT ANGIO CHEST WWO C-39204/2-BOTTOM TO TOP-93409
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16344,6836.870792822729,7436.0,4,"(0.0, 0.0, 0.0)","(1736, 2022, 2)","(1.0, 1.0, 1.0)",3891.7624511384424,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0005/01-01-2000-06608/3001613-05796
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-795.2831157598281,-879.0,-2048,"(-163.3000030517578, -170.0, -340.0450134277344)","(512, 512, 133)","(0.664062, 0.664062, 2.5)",786.0857741823618,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0005/01-01-2000-42125/3000548-86225
179,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1575,-470.8458477212064,-317.0,-1024,"(-182.658203125, -352.658203125, -357.8999938964844)","(512, 512, 179)","(0.68359375, 0.68359375, 1.79998779296875)",481.3112349267112,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0457/01-01-2000-85915/3000292-45513
250,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2497,-920.2030235443116,-743.0,-3024,"(-176.1999969482422, -191.8000030517578, -319.25)","(512, 512, 250)","(0.720703, 0.720703, 1.25)",1176.4916308101867,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0805/01-01-2000-CT CHEST O CONTR-24801/2-87266
241,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2106,-987.6041240454709,-879.0,-3024,"(-152.60000610351562, -175.39999389648438, -301.25)","(512, 512, 241)","(0.585938, 0.585938, 1.25)",1145.9350957913387,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0650/01-01-2000-CT CHEST O CONTR-98533/2-34609
164,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1491,-952.529501775416,-833.0,-3024,"(-170.10000610351562, -180.0, -348.3599853515625)","(512, 512, 164)","(0.703125, 0.703125, 2.0)",1155.0273142438457,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0605/01-01-2000-CHEST-48523/31058-59047
327,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-430.16126965164045,-162.0,-1024,"(-162.66796875, -322.66796875, -325.29998779296875)","(512, 512, 327)","(0.6640625, 0.6640625, 1.0)",496.62841053217414,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0776/01-01-2000-29736/3000632-81600
123,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1982,-1018.6552173645516,-897.0,-3024,"(-153.89999389648438, -150.5, -305.95001220703125)","(512, 512, 123)","(0.585938, 0.585938, 2.5)",1132.2311801004653,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0494/01-01-2000-CT LUNG SCREEN-54823/53872
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-728.696624067493,-771.0,-2048,"(-203.3000030517578, -238.0, -354.75)","(512, 512, 133)","(0.820312, 0.820312, 2.5)",808.5321768475357,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0250/01-01-2000-CT THORAX WCONTRAST-19837/2-CHEST-44411
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16365,7788.319034145664,8428.0,0,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",3184.0712992494387,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0250/01-01-2000-CHEST 2 VIEW-15126/8894-CHEST 2 VIEW-07818
144,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1629,-960.6613520781199,-852.0,-3024,"(-201.60000610351562, -159.60000610351562, -269.885009765625)","(512, 512, 144)","(0.664062, 0.664062, 2.0)",1152.685600908223,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0970/01-01-2000-CHEST-22947/31474-38096
239,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-937.6773480531062,-736.0,-3024,"(-209.1999969482422, -190.5, -333.5)","(512, 512, 239)","(0.794922, 0.794922, 1.25)",1169.34600979543,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0790/01-01-2000-CT GUIDED LUNG B-08071/2-25223
1,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",2355,1162.5892587160215,1235.0,0,"(0.0, 0.0, 0.0)","(2021, 2016, 1)","(1.0, 1.0, 1.0)",255.9896882613063,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0032/01-01-2000-19175/3000714-30382
249,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-1406.906308124343,-994.0,-3024,"(-245.0, -190.60000610351562, -336.75)","(512, 512, 249)","(0.962891, 0.962891, 1.25)",1165.368624379895,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0032/01-01-2000-53482/3000537-91689
264,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-929.6507275176771,-745.0,-3024,"(-197.6999969482422, -193.5, -349.260009765625)","(512, 512, 264)","(0.703125, 0.703125, 1.25)",1175.327041259925,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0649/01-01-2000-CT LUNG SCREEN-00055/09630
1,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16383,5120.371386522446,5208.0,0,"(0.0, 0.0, 0.0)","(1736, 2022, 1)","(1.0, 1.0, 1.0)",956.0128051681407,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0204/01-01-2000-CHEST PA  LATERAL-16279/5489-00227
133,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-806.617595012923,-887.0,-2048,"(-195.0, -180.0, -350.5)","(512, 512, 133)","(0.703125, 0.703125, 2.5)",783.446968254669,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0204/01-01-2000-CT THORAX WCONTRAST-50204/3-92139
139,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",1826,-987.620600172084,-880.0,-3024,"(-200.0, -215.6999969482422, -380.1199951171875)","(512, 512, 139)","(0.78125, 0.78125, 2.5)",1143.2403256215787,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0391/01-01-2000-CT LUNG SCREEN-34723/87602
334,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",3071,-597.0849253146234,-913.0,-1024,"(-139.70703125, -296.70703125, -343.1000061035156)","(512, 512, 334)","(0.5859375, 0.5859375, 1.0)",510.235792403715,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0775/01-01-2000-31845/3000664-65478
2,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)",16363,6952.32410852042,7571.0,3,"(0.0, 0.0, 0.0)","(2022, 2022, 2)","(0.19444444, 0.19444444, 1.0)",3829.4018990831514,/lustre4/2/managed_datasets/LIDC-IDRI/LIDC-IDRI-0285/01-01-2000-CHEST PA  LATERAL-24747/23790-CHEST PA  LATERAL-87173
